avg_rating,board_game_rank,game_sub_url,geek_rating,num_voters,title
"
			5.541		","
			54		",Khyber Rifles: Britannia in Afghanistan
"
			7.05		","<a name=""10152""></a>",/boardgame/25841/le-grand-empire,"
			5.543		","
			53		",Le Grand Empire
"
			8.06		","<a name=""9855""></a>",/boardgame/288533/fish-n-flips,"
			5.546		","
			43		",Fish 'n' Flips
"
			6.40		","<a name=""9954""></a>",/boardgame/180598/voila,"
			5.545		","
			82		",Voilà!
"
			6.52		","<a name=""9756""></a>",/boardgame/143674/give-me-five,"
			5.547		","
			70		",Give Me Five
"
			6.13		","<a name=""9261""></a>",/boardgame/754/domain,"
			5.554		","
			168		",Domain
"
			6.14		","<a name=""9459""></a>",/boardgame/6405/four-battles-ancient-world,"
			5.551		","
			125		",Four Battles of the Ancient World
"
			7.16		","<a name=""8964""></a>",/boardgame/26250/las-barricadas,"
			5.557		","
			67		",A las Barricadas!
"
			8.23		","<a name=""9558""></a>",/boardgame/7623/brikwars,"
			5.550		","
			52		",BrikWars
"
			7.64		","<a name=""9360""></a>",/boardgame/197786/say-my-name,"
			5.552		","
			41		",Say My Name
"
			8.45		","<a name=""9162""></a>",/boardgame/227935/wonderlands-war,"
			5.555		","
			53		",Wonderland's War
"
			6.60		","<a name=""9063""></a>",/boardgame/3035/last-days-grande-armee-four-days-waterloo-june-15,"
			5.556		","
			88		","The Last Days of the Grande Armee: The Four Days of Waterloo, June 15 – 18, 1815"
"
			5.78		","<a name=""8370""></a>",/boardgame/9439/fbi,"
			5.566		","
			473		",FBI
"
			6.40		","<a name=""8865""></a>",/boardgame/35452/lincolns-war,"
			5.558		","
			98		",Lincoln's War
"
			6.12		","<a name=""8172""></a>",/boardgame/1321/catch-match,"
			5.569		","
			178		",Catch the Match
"
			6.55		","<a name=""8667""></a>",/boardgame/2736/lonely-mountain,"
			5.561		","
			98		",The Lonely Mountain
"
			6.78		","<a name=""8469""></a>",/boardgame/254846/peanut-club,"
			5.564		","
			93		",Peanut Club
"
			6.14		","<a name=""8271""></a>",/boardgame/83919/scattergories-categories,"
			5.568		","
			214		",Scattergories Categories
"
			6.99		","<a name=""8073""></a>",/boardgame/292030/funkoverse-strategy-game-rick-morty-100,"
			5.571		","
			83		",Funkoverse Strategy Game: Rick & Morty 100
"
			6.28		","<a name=""7776""></a>",/boardgame/21829/sherwood,"
			5.577		","
			180		",Sherwood
"
			6.83		","<a name=""7875""></a>",/boardgame/14186/bao,"
			5.575		","
			103		",Bao
"
			7.19		","<a name=""9658""></a>",/boardgame/17996/anno-domini-seefahrer-flieger,"
			5.549		","
			41		",Anno Domini: Seefahrer & Flieger
"
			5.93		","<a name=""10945""></a>",/boardgame/92876/jurassik,"
			5.536		","
			128		",Jurassik
"
			7.45		","<a name=""7975""></a>",/boardgame/297204/traintopia,"
			5.573		","
			62		",Traintopia
"
			6.50		","<a name=""11143""></a>",/boardgame/205478/covenant,"
			5.534		","
			61		",Covenant
"
			6.74		","<a name=""11539""></a>",/boardgame/117986/card-goblins,"
			5.531		","
			53		",Card Goblins
"
			7.20		","<a name=""11638""></a>",/boardgame/108459/strat-o-matic-baseball-express,"
			5.530		","
			38		",Strat-O-Matic Baseball Express
"
			7.40		","<a name=""11341""></a>",/boardgame/9846/jours-de-gloire-campagne-ii-la-pologne,"
			5.533		","
			33		",Jours de gloire Campagne II: La Pologne
"
			6.50		","<a name=""11440""></a>",/boardgame/247029/sojourn,"
			5.532		","
			73		",Sojourn
"
			6.08		","<a name=""11242""></a>",/boardgame/156453/tutti-frutti,"
			5.534		","
			89		",Tutti Frutti
"
			8.03		","<a name=""8569""></a>",/boardgame/10245/bloody-omaha-d-day-1944,"
			5.563		","
			42		",Bloody Omaha: D-Day 1944
"
			6.00		","<a name=""10846""></a>",/boardgame/130764/mr-card-game,"
			5.537		","
			152		",Mr. Card Game
"
			6.69		","<a name=""11044""></a>",/boardgame/34195/kawaguchis-gamble-edsons-ridge-battle-guadalcanal,"
			5.535		","
			53		",Kawaguchi's Gamble: Edson's Ridge – The Battle for Guadalcanal
"
			7.06		","<a name=""10450""></a>",/boardgame/12900/war-east-russo-german-conflict-1941-45-second-edit,"
			5.540		","
			45		","War In The East: The Russo-German Conflict, 1941-45 (Second Edition)"
"
			6.55		","<a name=""10648""></a>",/boardgame/169246/ambyria-shroud-shadow-demon,"
			5.538		","
			79		",Ambyria: Shroud of the Shadow Demon
"
			6.11		","<a name=""10747""></a>",/boardgame/23550/wordspot,"
			5.537		","
			175		",WordSpot
"
			6.40		","<a name=""8767""></a>",/boardgame/168752/bang-heroes-storm,"
			5.560		","
			145		",BANG!: Heroes of the Storm
"
			7.45		","<a name=""10252""></a>",/boardgame/210412/magic-gathering-duel-decks-elspeth-vs-kiora,"
			5.542		","
			32		",Magic: The Gathering – Duel Decks: Elspeth vs. Kiora
"
			5.91		","<a name=""10549""></a>",/boardgame/168544/de-stijl,"
			5.539		","
			164		",De Stijl
"
			6.46		","<a name=""10054""></a>",/boardgame/242616/layers,"
			5.544		","
			70		",Layers
"
			7.17		","<a name=""10351""></a>",/boardgame/260937/welcome-mini,"
			5.541		","
			35		",Welcome To... Mini
"
			6.63		","<a name=""10153""></a>",/boardgame/184688/trexo,"
			5.543		","
			58		",TREXO
"
			7.68		","<a name=""9856""></a>",/boardgame/168082/intendentes,"
			5.546		","
			33		",Intendentes
"
			7.19		","<a name=""9955""></a>",/boardgame/243581/mephisto-card-game,"
			5.545		","
			41		",Mephisto: The Card Game
"
			7.69		","<a name=""9757""></a>",/boardgame/18205/grand-armee-great-battles-napoleonic-wars-miniatur,"
			5.547		","
			35		",Grand Armee: Great Battles of the Napoleonic Wars Miniature Wargame Rules System
"
			6.76		","<a name=""9262""></a>",/boardgame/26999/china-middle-kingdom,"
			5.554		","
			69		",China: The Middle Kingdom
"
			7.15		","<a name=""9460""></a>",/boardgame/14387/duel-kharkov,"
			5.551		","
			56		",Duel for Kharkov
"
			6.16		","<a name=""8965""></a>",/boardgame/454/tante-tarantel,"
			5.557		","
			133		",Tante Tarantel
"
			5.79		","<a name=""9559""></a>",/boardgame/85243/loch-ness,"
			5.550		","
			374		",Loch Ness
"
			6.28		","<a name=""9361""></a>",/boardgame/105265/battle-lits,"
			5.552		","
			131		",Battle of LITS
"
			5.99		","<a name=""9163""></a>",/boardgame/38355/scene-it-star-trek,"
			5.555		","
			214		",Scene It? Star Trek
"
			7.52		","<a name=""9064""></a>",/boardgame/49394/battleground-fantasy-warfare-dwarves-runegard,"
			5.556		","
			44		",Battleground Fantasy Warfare: Dwarves of Runegard
"
			7.74		","<a name=""8371""></a>",/boardgame/231367/dunkirk-france-1940,"
			5.566		","
			47		",Dunkirk: France 1940
"
			6.38		","<a name=""8866""></a>",/boardgame/113656/111-alarm-dla-warszawy,"
			5.558		","
			109		",111: Alarm dla Warszawy
"
			7.50		","<a name=""8173""></a>",/boardgame/198608/wing-and-prayer-bombing-reich,"
			5.569		","
			70		",A Wing and a Prayer: Bombing the Reich
"
			6.37		","<a name=""8668""></a>",/boardgame/3627/chaostle,"
			5.561		","
			245		",Chaostle
"
			8.49		","<a name=""8470""></a>",/boardgame/101644/bushido,"
			5.564		","
			56		",Bushido
"
			6.55		","<a name=""8272""></a>",/boardgame/171431/maiden-forest,"
			5.568		","
			124		",The Maiden in the Forest
"
			7.48		","<a name=""8074""></a>",/boardgame/3275/imperator,"
			5.571		","
			67		",Imperator
"
			7.55		","<a name=""7777""></a>",/boardgame/177619/terminator-genisys-miniatures-game-war-against-mac,"
			5.577		","
			87		",Terminator Genisys: The Miniatures Game – The War Against The Machine
"
			7.20		","<a name=""7876""></a>",/boardgame/225736/village-legends,"
			5.575		","
			123		",Village of Legends
"
			5.99		","<a name=""9659""></a>",/boardgame/104376/bonbons,"
			5.549		","
			184		",Bonbons
"
			7.25		","<a name=""10946""></a>",/boardgame/269847/draculas-feast-new-blood,"
			5.536		","
			33		",Dracula's Feast: New Blood
"
			7.27		","<a name=""7976""></a>",/boardgame/288/rossyia-1917,"
			5.573		","
			67		",Rossyïa 1917
"
			6.37		","<a name=""11144""></a>",/boardgame/3161/port-stanley-battle-falklands,"
			5.534		","
			70		",Port Stanley: Battle for the Falklands
"
			7.09		","<a name=""11540""></a>",/boardgame/237212/hearmees,"
			5.531		","
			31		",The Hearmees
"
			6.17		","<a name=""11639""></a>",/boardgame/192984/revenge-dictators,"
			5.530		","
			227		",Revenge of the Dictators
"
			5.84		","<a name=""11342""></a>",/boardgame/172837/dead-mans-chest,"
			5.533		","
			196		",Dead Man's Chest
"
			7.24		","<a name=""11441""></a>",/boardgame/249166/zoned-out,"
			5.532		","
			31		",Zoned Out
"
			6.11		","<a name=""11243""></a>",/boardgame/8322/chad-toyota-wars-1979-1988,"
			5.534		","
			94		","Chad: The Toyota Wars, 1979-1988"
"
			7.29		","<a name=""8570""></a>",/boardgame/103830/morelli,"
			5.563		","
			67		",Morelli
"
			7.66		","<a name=""10847""></a>",/boardgame/175845/arcade,"
			5.537		","
			34		",Arcade
"
			6.75		","<a name=""11045""></a>",/boardgame/182955/rorys-story-cubes-moomin,"
			5.535		","
			46		",Rory's Story Cubes: Moomin
"
			7.48		","<a name=""10451""></a>",/boardgame/49038/battleground-fantasy-warfare-umenzi-tribesmen,"
			5.540		","
			31		",Battleground Fantasy Warfare: Umenzi Tribesmen
"
			6.59		","<a name=""10649""></a>",/boardgame/20136/rabohnzel,"
			5.538		","
			50		",Rabohnzel
"
			6.26		","<a name=""10748""></a>",/boardgame/8803/american-revolution-1775-1783,"
			5.537		","
			72		",The American Revolution 1775-1783
"
			6.91		","<a name=""8768""></a>",/boardgame/270956/la-cour-des-miracles,"
			5.560		","
			71		",La Cour des Miracles
"
			7.57		","<a name=""10253""></a>",/boardgame/249888/grim-doom,"
			5.542		","
			44		",Grim Doom
"
			6.18		","<a name=""10550""></a>",/boardgame/571/papua,"
			5.539		","
			89		",Papua
"
			6.17		","<a name=""10055""></a>",/boardgame/128662/northwest-passage-adventure,"
			5.544		","
			117		",Northwest Passage Adventure
"
			5.91		","<a name=""10352""></a>",/boardgame/2812/platoon,"
			5.541		","
			222		",Platoon
"
			7.03		","<a name=""10154""></a>",/boardgame/199766/listography-game,"
			5.543		","
			56		",Listography: The Game
"
			7.63		","<a name=""9857""></a>",/boardgame/14082/haslach-1805-elchingen-1805,"
			5.546		","
			38		",Haslach 1805 / Elchingen 1805
"
			7.45		","<a name=""9956""></a>",/boardgame/239465/ski-tour-biathlon,"
			5.545		","
			46		",Ski Tour: Biathlon
"
			5.80		","<a name=""9758""></a>",/boardgame/4052/star-wars-trading-card-game,"
			5.547		","
			448		",Star Wars: Trading Card Game
"
			6.13		","<a name=""9263""></a>",/boardgame/4842/monster-derby,"
			5.554		","
			133		",Monster Derby
"
			6.71		","<a name=""9461""></a>",/boardgame/233070/aikamatka-suomi,"
			5.551		","
			61		",Aikamatka: Suomi
"
			6.18		","<a name=""8966""></a>",/boardgame/93138/schlacht-am-buffet,"
			5.557		","
			126		",Schlacht am Buffet
"
			6.68		","<a name=""9560""></a>",/boardgame/283795/wurfel-wg,"
			5.550		","
			72		",Würfel-WG
"
			6.06		","<a name=""9362""></a>",/boardgame/243964/showtime,"
			5.552		","
			148		",Showtime
"
			5.71		","<a name=""9164""></a>",/boardgame/8671/terra,"
			5.555		","
			502		",Terra
"
			6.57		","<a name=""9065""></a>",/boardgame/18579/nightmare-christmas-tcg,"
			5.556		","
			91		",The Nightmare Before Christmas TCG
"
			6.80		","<a name=""8372""></a>",/boardgame/195515/chosin-few,"
			5.566		","
			83		",The Chosin Few
"
			6.55		","<a name=""8867""></a>",/boardgame/118732/titans-industry,"
			5.558		","
			93		",Titans of Industry
"
			6.36		","<a name=""8174""></a>",/boardgame/50719/risiko-prestige,"
			5.569		","
			174		",RisiKo! Prestige
"
			5.92		","<a name=""8669""></a>",/boardgame/24028/rukshuk,"
			5.561		","
			338		",Rukshuk
"
			6.66		","<a name=""8471""></a>",/boardgame/147400/kyoto-protocol,"
			5.564		","
			81		",Kyoto Protocol
"
			6.15		","<a name=""8273""></a>",/boardgame/46530/red-dragon-inn-gambling-im,"
			5.568		","
			249		",The Red Dragon Inn: Gambling? I'm In!
"
			6.10		","<a name=""8075""></a>",/boardgame/149746/my-little-pony-collectible-card-game,"
			5.571		","
			265		",My Little Pony: Collectible Card Game
"
			7.10		","<a name=""7778""></a>",/boardgame/21769/talavera-vimeiro,"
			5.577		","
			90		",Talavera & Vimeiro
"
			6.25		","<a name=""7877""></a>",/boardgame/5736/ace-aces-balloon-buster,"
			5.575		","
			173		",Ace of Aces: Balloon Buster
"
			7.17		","<a name=""9660""></a>",/boardgame/19056/square-sale,"
			5.549		","
			42		",Square on Sale
"
			6.32		","<a name=""10947""></a>",/boardgame/24704/stratego-marvel-heroes,"
			5.536		","
			68		",Stratego: Marvel Heroes
"
			6.17		","<a name=""7977""></a>",/boardgame/374/colorado-county,"
			5.573		","
			175		",Colorado County
"
			6.70		","<a name=""11145""></a>",/boardgame/83907/assist,"
			5.534		","
			71		",Assist
"
			7.06		","<a name=""11541""></a>",/boardgame/28389/mini-shogi,"
			5.531		","
			31		",Mini Shogi
"
			6.09		","<a name=""11640""></a>",/boardgame/625/business,"
			5.530		","
			78		",Business
"
			7.26		","<a name=""11343""></a>",/boardgame/234274/wing-it-game-extreme-storytelling,"
			5.533		","
			45		",Wing It: The Game of Extreme Storytelling
"
			7.28		","<a name=""11442""></a>",/boardgame/37718/games-war-treasury-rules-battles-toy-soldiers-ship,"
			5.532		","
			30		","The Games of War:  A Treasury of Rules for Battles with Toy Soldiers, Ships and Planes"
"
			6.08		","<a name=""11244""></a>",/boardgame/3265/nuts,"
			5.534		","
			102		",NUTS!
"
			7.31		","<a name=""8571""></a>",/boardgame/183360/legends-draxia,"
			5.563		","
			92		",Legends of Draxia
"
			6.00		","<a name=""10848""></a>",/boardgame/956/azteca,"
			5.537		","
			141		",Azteca
"
			6.94		","<a name=""11046""></a>",/boardgame/185813/murderers-row,"
			5.535		","
			41		",Murderer's Row
"
			6.94		","<a name=""10452""></a>",/boardgame/14088/starfight,"
			5.540		","
			48		",Starfight
"
			6.97		","<a name=""10650""></a>",/boardgame/102676/reverse-charades-junior-edition,"
			5.538		","
			37		",Reverse Charades Junior Edition
"
			6.54		","<a name=""10749""></a>",/boardgame/230240/cuckooo,"
			5.537		","
			65		",Cuckooo!
"
			6.95		","<a name=""8769""></a>",/boardgame/137498/breaking-chains-war-south-china-sea,"
			5.560		","
			77		",Breaking the Chains: War in the South China Sea
"
			7.63		","<a name=""10254""></a>",/boardgame/250333/build-cure,"
			5.542		","
			45		",Build A Cure
"
			6.44		","<a name=""10551""></a>",/boardgame/148528/finger-weg,"
			5.539		","
			60		",Finger weg!
"
			8.56		","<a name=""10056""></a>",/boardgame/193428/street-fighter-miniatures-game,"
			5.544		","
			77		",Street Fighter: The Miniatures Game
"
			6.32		","<a name=""10353""></a>",/boardgame/163040/det-darlige-selskab,"
			5.541		","
			85		",Det dårlige selskab
"
			7.60		","<a name=""10155""></a>",/boardgame/239262/platoon-commander-deluxe-battle-kursk,"
			5.543		","
			35		",Platoon Commander Deluxe: The Battle of Kursk
"
			6.35		","<a name=""9858""></a>",/boardgame/25462/german-whist,"
			5.546		","
			74		",German Whist
"
			6.14		","<a name=""9957""></a>",/boardgame/5186/king-arthur-and-knights-round-table,"
			5.545		","
			125		",King Arthur and the Knights of the Round Table
"
			7.34		","<a name=""9759""></a>",/boardgame/60280/dresden-20,"
			5.547		","
			39		",Dresden 20
"
			8.07		","<a name=""9264""></a>",/boardgame/251364/pacific-victory-pacific-theater-ww2-second-edition,"
			5.554		","
			41		",Pacific Victory: Pacific Theater of WW2 – Second Edition
"
			6.13		","<a name=""9462""></a>",/boardgame/148282/black-hat,"
			5.551		","
			181		",Black Hat
"
			6.16		","<a name=""8967""></a>",/boardgame/221198/dicey-peaks,"
			5.557		","
			185		",Dicey Peaks
"
			7.60		","<a name=""9561""></a>",/boardgame/181889/midnight-legion-operation-deep-sleep,"
			5.550		","
			38		",Midnight Legion: Operation Deep Sleep
"
			6.98		","<a name=""9363""></a>",/boardgame/103783/frigiti,"
			5.552		","
			54		",Frigiti
"
			6.33		","<a name=""9165""></a>",/boardgame/2706/attack-mutants,"
			5.555		","
			115		",Attack of the Mutants!
"
			6.09		","<a name=""9066""></a>",/boardgame/230266/scare-it,"
			5.556		","
			187		",Scare It!
"
			6.00		","<a name=""8373""></a>",/boardgame/171620/thieves,"
			5.566		","
			236		",Thieves!
"
			6.53		","<a name=""8868""></a>",/boardgame/248909/wurst-case-scenario,"
			5.558		","
			104		",Wurst Case Scenario
"
			8.15		","<a name=""8175""></a>",/boardgame/248188/heroes-stalingrad,"
			5.569		","
			54		",Heroes of Stalingrad
"
			6.07		","<a name=""8670""></a>",/boardgame/2457/torpedo-run,"
			5.561		","
			213		",Torpedo Run!
"
			6.07		","<a name=""8472""></a>",/boardgame/241/age-exploration,"
			5.564		","
			183		",Age of Exploration
"
			5.91		","<a name=""8274""></a>",/boardgame/56342/chez-cthulhu,"
			5.568		","
			359		",Chez Cthulhu
"
			6.59		","<a name=""8076""></a>",/boardgame/230424/crisis-steamfall,"
			5.571		","
			125		",Crisis at Steamfall
"
			6.81		","<a name=""7779""></a>",/boardgame/197588/xibalba,"
			5.577		","
			151		",Xibalba
"
			6.83		","<a name=""7878""></a>",/boardgame/11139/bloody-april-battle-shiloh-1862,"
			5.575		","
			92		","Bloody April: The Battle of Shiloh, 1862"
"
			8.11		","<a name=""9661""></a>",/boardgame/231812/warhammer-40000-heroes-black-reach-drop-zone-demo,"
			5.549		","
			35		","Warhammer 40,000: Heroes of Black Reach – Drop Zone Demo Kit"
"
			6.26		","<a name=""10948""></a>",/boardgame/214213/light-dark,"
			5.536		","
			69		",Light & Dark
"
			6.24		","<a name=""7978""></a>",/boardgame/240094/maki-stack,"
			5.573		","
			176		",Maki Stack
"
			5.77		","<a name=""11146""></a>",/boardgame/20966/queen-cupcakes,"
			5.534		","
			243		",Queen of the Cupcakes
"
			6.41		","<a name=""11542""></a>",/boardgame/36737/army-ants,"
			5.531		","
			52		",Army Ants
"
			6.32		","<a name=""11641""></a>",/boardgame/162578/collapse,"
			5.530		","
			67		",Collapse
"
			6.25		","<a name=""11344""></a>",/boardgame/111855/lumacorsa,"
			5.533		","
			76		",Lumacorsa
"
			6.76		","<a name=""11443""></a>",/boardgame/111802/8-bit-invaders,"
			5.532		","
			49		",8-Bit Invaders
"
			6.19		","<a name=""11245""></a>",/boardgame/7184/weapons-warriors-pirate-battle,"
			5.534		","
			99		",Weapons & Warriors: Pirate Battle
"
			7.40		","<a name=""8572""></a>",/boardgame/209714/splatter-shoot,"
			5.563		","
			82		",Splatter SHOOT
"
			6.73		","<a name=""10849""></a>",/boardgame/248385/it-startup,"
			5.537		","
			56		",IT Startup
"
			7.58		","<a name=""11047""></a>",/boardgame/223946/war-supremacy,"
			5.535		","
			34		",War of Supremacy
"
			6.78		","<a name=""10453""></a>",/boardgame/8033/search-destroy-tactical-combat-vietnam-1965-1966,"
			5.540		","
			53		",Search & Destroy: Tactical Combat Vietnam – 1965-1966
"
			7.13		","<a name=""10651""></a>",/boardgame/184797/dark-frontier,"
			5.538		","
			41		",Dark Frontier
"
			7.19		","<a name=""10750""></a>",/boardgame/187383/bigfoot-vs-yeti,"
			5.537		","
			41		",Bigfoot vs. Yeti
"
			6.26		","<a name=""8770""></a>",/boardgame/3162/invasion-air-eaters,"
			5.560		","
			120		",Invasion of the Air-eaters
"
			6.60		","<a name=""10255""></a>",/boardgame/247643/doodle-islands,"
			5.542		","
			55		",Doodle Islands
"
			6.15		","<a name=""10552""></a>",/boardgame/8110/battle-raphia,"
			5.539		","
			93		",The Battle of Raphia
"
			6.54		","<a name=""10057""></a>",/boardgame/133862/moongha-invaders-two-player,"
			5.544		","
			61		",Moongha Invaders Two Player
"
			6.39		","<a name=""10354""></a>",/boardgame/163186/ray-master,"
			5.541		","
			72		",Ray Master
"
			7.03		","<a name=""10156""></a>",/boardgame/11241/cossacks-are-coming-tannenberg-campaign-1914,"
			5.543		","
			46		","The Cossacks Are Coming!: The Tannenberg Campaign, 1914"
"
			7.25		","<a name=""9859""></a>",/boardgame/176466/fan-mallet,"
			5.546		","
			41		",Fan & Mallet (団扇と小槌)
"
			6.50		","<a name=""9958""></a>",/boardgame/38975/mutton,"
			5.545		","
			69		",Mutton
"
			7.15		","<a name=""9760""></a>",/boardgame/235653/robotech-force-arms,"
			5.547		","
			72		",Robotech: Force of Arms
"
			6.08		","<a name=""9265""></a>",/boardgame/118452/die-tore-der-welt-das-kartenspiel,"
			5.554		","
			150		",Die Tore der Welt: Das Kartenspiel
"
			7.09		","<a name=""9463""></a>",/boardgame/107917/call-arms-star-fleet,"
			5.551		","
			58		",A Call to Arms: Star Fleet
"
			6.96		","<a name=""8968""></a>",/boardgame/192324/rorys-story-cubes-medieval,"
			5.557		","
			68		",Rory's Story Cubes: Medieval
"
			7.16		","<a name=""9562""></a>",/boardgame/282954/paris,"
			5.550		","
			48		",Paris
"
			7.57		","<a name=""9364""></a>",/boardgame/175327/wrathborne-champions,"
			5.552		","
			49		",Wrathborne Champions
"
			6.39		","<a name=""9166""></a>",/boardgame/32143/kazaam,"
			5.555		","
			223		",Kazaam
"
			6.99		","<a name=""9067""></a>",/boardgame/16674/advanced-tobruk-system-basic-game-1a-screaming-eag,"
			5.556		","
			64		",Advanced Tobruk System Basic Game 1a: Screaming Eagles
"
			6.20		","<a name=""8374""></a>",/boardgame/10445/duel-masters-trading-card-game,"
			5.566		","
			210		",Duel Masters Trading Card Game
"
			6.31		","<a name=""8869""></a>",/boardgame/176013/abordaje,"
			5.558		","
			133		",¡Abordaje!
"
			7.90		","<a name=""8176""></a>",/boardgame/245532/18gb-railways-great-britain,"
			5.569		","
			41		",18GB: The Railways of Great Britain
"
			6.02		","<a name=""8671""></a>",/boardgame/60035/ants,"
			5.561		","
			228		",Ants!
"
			6.34		","<a name=""8473""></a>",/boardgame/118177/connections,"
			5.564		","
			114		",Connections
"
			8.38		","<a name=""8275""></a>",/boardgame/282033/wing-leader-victories-1940-1942-second-edition,"
			5.568		","
			36		",Wing Leader: Victories 1940-1942 (Second Edition)
"
			8.25		","<a name=""8077""></a>",/boardgame/252432/zoo-break,"
			5.571		","
			56		",Zoo Break
"
			7.72		","<a name=""7780""></a>",/boardgame/15081/retro-tactical-wwii-wargame-variant-rules,"
			5.577		","
			67		",Retro: Tactical WWII Wargame Variant Rules
"
			6.87		","<a name=""7879""></a>",/boardgame/10186/jena,"
			5.575		","
			103		",JENA!
"
			7.09		","<a name=""9662""></a>",/boardgame/247394/exo-mankind-reborn,"
			5.549		","
			98		",EXO: Mankind Reborn
"
			6.27		","<a name=""10949""></a>",/boardgame/203788/candy-time,"
			5.536		","
			68		",Candy Time
"
			7.90		","<a name=""7979""></a>",/boardgame/158793/atlantic-wall-d-day-falaise,"
			5.573		","
			62		",Atlantic Wall: D-Day to Falaise
"
			6.07		","<a name=""11147""></a>",/boardgame/178154/one-hit-kill,"
			5.534		","
			117		",One Hit Kill
"
			6.61		","<a name=""11543""></a>",/boardgame/3772/mystick-companion,"
			5.531		","
			40		",Mystick Companion
"
			6.59		","<a name=""11642""></a>",/boardgame/7129/force-eagles-war,"
			5.530		","
			46		",Force Eagle's War
"
			6.86		","<a name=""11345""></a>",/boardgame/155203/nobody-perfect-20th-anniversary-edition,"
			5.533		","
			40		",Nobody is Perfect: 20th Anniversary Edition
"
			5.60		","<a name=""11444""></a>",/boardgame/7708/hisss,"
			5.532		","
			1099		",Hisss
"
			6.95		","<a name=""11246""></a>",/boardgame/8161/fall-berlin,"
			5.534		","
			37		",Fall of Berlin
"
			6.43		","<a name=""8573""></a>",/boardgame/270677/knaster,"
			5.563		","
			104		",Knaster
"
			6.16		","<a name=""10850""></a>",/boardgame/11531/snake-pit,"
			5.537		","
			87		",Snake Pit
"
			6.37		","<a name=""11048""></a>",/boardgame/252684/supertall,"
			5.535		","
			74		",Supertall
"
			7.00		","<a name=""10454""></a>",/boardgame/284229/butterfly,"
			5.540		","
			39		",Butterfly
"
			5.87		","<a name=""10652""></a>",/boardgame/1920/business-game,"
			5.538		","
			320		",The Business Game
"
			5.99		","<a name=""10751""></a>",/boardgame/217890/doggy-bag,"
			5.537		","
			122		",Doggy Bag
"
			6.02		","<a name=""8771""></a>",/boardgame/50862/caligula,"
			5.560		","
			213		",Caligula
"
			7.33		","<a name=""10256""></a>",/boardgame/257674/vampire-masquerade-heritage,"
			5.542		","
			51		",Vampire: The Masquerade – Heritage
"
			6.38		","<a name=""10553""></a>",/boardgame/227162/fireworks,"
			5.539		","
			180		",Fireworks
"
			6.29		","<a name=""10058""></a>",/boardgame/4252/battle-bulge,"
			5.544		","
			99		",Battle of the Bulge
"
			6.36		","<a name=""10355""></a>",/boardgame/284082/adventure-games-volcanic-island,"
			5.541		","
			81		",Adventure Games: The Volcanic Island
"
			8.05		","<a name=""10157""></a>",/boardgame/189427/iron-bottom-sound-iii,"
			5.543		","
			33		",Iron Bottom Sound III
"
			6.72		","<a name=""9860""></a>",/boardgame/220843/overworld,"
			5.546		","
			66		",Overworld
"
			6.78		","<a name=""9959""></a>",/boardgame/203029/sports-dice-baseball,"
			5.545		","
			61		",Sports Dice: Baseball
"
			7.07		","<a name=""9761""></a>",/boardgame/296512/game-quick-easy,"
			5.547		","
			46		",The Game: Quick & Easy
"
			6.56		","<a name=""9266""></a>",/boardgame/147920/das-labyrinth-des-pharao,"
			5.554		","
			77		",Das Labyrinth des Pharao
"
			6.74		","<a name=""9464""></a>",/boardgame/282237/heist-one-team-one-mission,"
			5.551		","
			75		","Heist: One Team, One Mission"
"
			7.26		","<a name=""8969""></a>",/boardgame/148050/days-battle-golan-heights,"
			5.557		","
			49		",Days of Battle: Golan Heights
"
			5.91		","<a name=""9563""></a>",/boardgame/22721/combo-king,"
			5.550		","
			210		",Combo King
"
			6.36		","<a name=""9365""></a>",/boardgame/244153/your-town,"
			5.552		","
			105		",Your Town
"
			6.20		","<a name=""9167""></a>",/boardgame/72242/bridgetown-races,"
			5.555		","
			121		",Bridgetown Races
"
			6.34		","<a name=""9068""></a>",/boardgame/3576/operation-olympic-invasion-japan-1-november-1945,"
			5.556		","
			122		",Operation Olympic: The Invasion of Japan 1 November 1945
"
			6.54		","<a name=""8375""></a>",/boardgame/148209/slash-romance-without-boundaries,"
			5.566		","
			122		",Slash: Romance without boundaries
"
			6.65		","<a name=""8870""></a>",/boardgame/274300/dragon-market,"
			5.558		","
			92		",Dragon Market
"
			6.42		","<a name=""8177""></a>",/boardgame/83/sam-grant-civil-war-west-1862-1864,"
			5.569		","
			131		",Sam Grant: The Civil War in the West 1862-1864
"
			6.89		","<a name=""8672""></a>",/boardgame/4343/semper-fi,"
			5.561		","
			83		",Semper Fi!
"
			6.35		","<a name=""8474""></a>",/boardgame/143509/bluff-zoo,"
			5.564		","
			117		",Bluff in Zoo
"
			7.18		","<a name=""8276""></a>",/boardgame/231573/arkham-noir-collector-case-1-real-leeds,"
			5.568		","
			55		",Arkham Noir: Collector Case #1 – The Real Leeds
"
			6.42		","<a name=""8078""></a>",/boardgame/245382/way-bear,"
			5.571		","
			121		",The Way of the Bear
"
			6.63		","<a name=""7781""></a>",/boardgame/6046/gettysburg-lees-greatest-gamble,"
			5.577		","
			121		",Gettysburg: Lee's Greatest Gamble
"
			6.06		","<a name=""7880""></a>",/boardgame/65582/regatta,"
			5.575		","
			234		",Regatta
"
			6.64		","<a name=""9663""></a>",/boardgame/182259/creepy-falls,"
			5.548		","
			81		",Creepy Falls
"
