,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_class_weight,params_learning_rate,params_max_depth,params_min_data_in_leaf,params_n_estimators,params_num_leaves,params_sampling_strategy,state
290,290,0.4309689831710723,2020-09-03 16:01:59.869622,2020-09-03 16:02:13.317123,0 days 00:00:13.447501,dart,,0.15801795038786384,74,70,130,45,0.9500000000000001,COMPLETE
291,291,0.11434510013420049,2020-09-03 16:02:13.320934,2020-09-03 16:02:17.148993,0 days 00:00:03.828059,dart,,4.981092200988624,60,70,120,90,0.9,COMPLETE
292,292,0.06676206560304794,2020-09-03 16:02:17.156156,2020-09-03 16:02:22.635894,0 days 00:00:05.479738,dart,,2.048697739436168,69,65,110,100,1.0,COMPLETE
293,293,0.08014225841215532,2020-09-03 16:02:22.644110,2020-09-03 16:02:27.418786,0 days 00:00:04.774676,dart,,3.3989959251416897,72,60,140,95,0.9500000000000001,COMPLETE
294,294,0.10276753650474717,2020-09-03 16:02:27.426289,2020-09-03 16:02:34.374804,0 days 00:00:06.948515,dart,,1.6151623232849526,65,70,120,100,1.0,COMPLETE
295,295,0.08001919587705525,2020-09-03 16:02:34.380838,2020-09-03 16:02:38.321147,0 days 00:00:03.940309,dart,,6.470544249421905,57,50,100,95,0.9,COMPLETE
296,296,0.40952033999934334,2020-09-03 16:02:38.332265,2020-09-03 16:02:50.525125,0 days 00:00:12.192860,dart,,0.12532538577927277,77,55,110,50,0.9500000000000001,COMPLETE
297,297,0.09153214946418761,2020-09-03 16:02:50.530128,2020-09-03 16:02:55.181326,0 days 00:00:04.651198,dart,,3.5802574346919434,71,70,100,100,0.9,COMPLETE
298,298,0.4315761141430473,2020-09-03 16:02:55.184871,2020-09-03 16:03:16.143081,0 days 00:00:20.958210,dart,,0.133864290105555,66,70,130,95,0.9500000000000001,COMPLETE
299,299,0.44454087799113096,2020-09-03 16:03:16.149252,2020-09-03 16:03:34.671128,0 days 00:00:18.521876,dart,,0.17092623322936823,74,60,120,90,1.0,COMPLETE
300,300,0.06703779550710673,2020-09-03 16:03:34.675514,2020-09-03 16:03:39.318260,0 days 00:00:04.642746,dart,,2.5278419693077576,74,60,130,90,1.0,COMPLETE
301,301,0.0855199587627403,2020-09-03 16:03:39.322458,2020-09-03 16:03:44.038331,0 days 00:00:04.715873,dart,,4.781720109284257,79,55,120,90,1.0,COMPLETE
302,302,0.42945268097062533,2020-09-03 16:03:44.046030,2020-09-03 16:04:01.577458,0 days 00:00:17.531428,dart,,0.12437299875571028,69,60,110,90,1.0,COMPLETE
303,303,0.020782399298466342,2020-09-03 16:04:01.581016,2020-09-03 16:04:04.354303,0 days 00:00:02.773287,dart,,45.44990262800695,72,65,150,95,0.15000000000000002,COMPLETE
304,304,0.07293963390252783,2020-09-03 16:04:04.357639,2020-09-03 16:04:10.740358,0 days 00:00:06.382719,dart,,1.999523560633368,75,65,120,90,0.9500000000000001,COMPLETE
305,305,0.07220452512946826,2020-09-03 16:04:10.753715,2020-09-03 16:04:19.613024,0 days 00:00:08.859309,dart,,1.6474837358012755,68,60,140,95,1.0,COMPLETE
306,306,0.16475124067543115,2020-09-03 16:04:19.621148,2020-09-03 16:04:26.493826,0 days 00:00:06.872678,goss,,3.78022142847906,61,65,130,95,1.0,COMPLETE
307,307,0.39858831483853957,2020-09-03 16:04:26.498405,2020-09-03 16:08:20.829368,0 days 00:03:54.330963,dart,,0.23291525131755528,77,70,440,100,0.9500000000000001,COMPLETE
308,308,0.4332693437946113,2020-09-03 16:08:20.834295,2020-09-03 16:08:33.783077,0 days 00:00:12.948782,dart,,0.12086544577663853,71,70,100,90,1.0,COMPLETE
309,309,0.06642331340332153,2020-09-03 16:08:33.787468,2020-09-03 16:08:37.372225,0 days 00:00:03.584757,dart,,49.05153456018744,75,65,110,95,0.9500000000000001,COMPLETE
310,310,0.4352661481407833,2020-09-03 16:08:37.376131,2020-09-03 16:08:56.688573,0 days 00:00:19.312442,dart,,0.16147548142137785,63,60,120,95,0.9500000000000001,COMPLETE
311,311,0.07866206918945343,2020-09-03 16:08:56.692318,2020-09-03 16:09:01.707567,0 days 00:00:05.015249,dart,,5.744372379067602,63,60,140,100,1.0,COMPLETE
312,312,0.43020520588065647,2020-09-03 16:09:01.720104,2020-09-03 16:09:22.932208,0 days 00:00:21.212104,dart,,0.10617397831983187,62,60,130,95,0.9500000000000001,COMPLETE
313,313,0.09234669977903284,2020-09-03 16:09:22.936308,2020-09-03 16:09:27.656267,0 days 00:00:04.719959,dart,,2.866548872094603,59,65,120,100,0.9500000000000001,COMPLETE
314,314,0.07684024214668572,2020-09-03 16:09:27.667532,2020-09-03 16:09:33.656694,0 days 00:00:05.989162,dart,,2.3237508030939353,57,55,160,95,1.0,COMPLETE
315,315,0.4472481365146178,2020-09-03 16:09:33.665242,2020-09-03 16:09:53.114276,0 days 00:00:19.449034,dart,,0.18108964396662253,65,60,120,90,1.0,COMPLETE
316,316,0.04036405872399844,2020-09-03 16:09:53.119079,2020-09-03 16:09:57.412236,0 days 00:00:04.293157,dart,,4.257121520875026,64,60,120,90,1.0,COMPLETE
317,317,0.4506315529665885,2020-09-03 16:09:57.422064,2020-09-03 16:10:25.998323,0 days 00:00:28.576259,dart,,0.15048032026050823,65,55,150,90,1.0,COMPLETE
318,318,0.4382499859734364,2020-09-03 16:10:26.009226,2020-09-03 16:10:51.827194,0 days 00:00:25.817968,dart,,0.11553552082287988,66,55,140,90,1.0,COMPLETE
319,319,0.4419289258949961,2020-09-03 16:10:51.839980,2020-09-03 16:11:22.231618,0 days 00:00:30.391638,dart,,0.14793753990811725,66,55,150,90,1.0,COMPLETE
320,320,0.10481527666980242,2020-09-03 16:11:22.235656,2020-09-03 16:11:27.340450,0 days 00:00:05.104794,dart,,7.893409259132837,67,55,150,90,1.0,COMPLETE
321,321,0.43874878788733945,2020-09-03 16:11:27.345336,2020-09-03 16:11:54.278709,0 days 00:00:26.933373,dart,,0.11568952744155311,65,55,150,90,1.0,COMPLETE
322,322,0.07348671242132929,2020-09-03 16:11:54.282360,2020-09-03 16:12:01.268447,0 days 00:00:06.986087,dart,,2.0903359147063685,67,50,150,85,1.0,COMPLETE
323,323,0.09086008583936672,2020-09-03 16:12:01.275226,2020-09-03 16:12:06.561014,0 days 00:00:05.285788,dart,,5.735243904693737,66,55,160,90,1.0,COMPLETE
324,324,0.09268693265199539,2020-09-03 16:12:06.567852,2020-09-03 16:12:13.080570,0 days 00:00:06.512718,dart,,2.1648516488942433,65,50,150,90,1.0,COMPLETE
325,325,0.4363515218166312,2020-09-03 16:12:13.091362,2020-09-03 16:12:37.923187,0 days 00:00:24.831825,dart,,0.11660967521657542,64,55,140,90,1.0,COMPLETE
326,326,0.429376750156392,2020-09-03 16:12:37.928827,2020-09-03 16:13:15.742922,0 days 00:00:37.814095,dart,,0.10281824653425846,65,55,180,90,1.0,COMPLETE
327,327,0.07323877105687877,2020-09-03 16:13:15.747047,2020-09-03 16:13:21.426485,0 days 00:00:05.679438,dart,,4.047685744621966,62,55,170,85,1.0,COMPLETE
328,328,0.4229180695847363,2020-09-03 16:13:21.432820,2020-09-03 16:13:45.430809,0 days 00:00:23.997989,dart,,0.10988381403468694,64,50,140,90,1.0,COMPLETE
329,329,0.08414890212888547,2020-09-03 16:13:45.436176,2020-09-03 16:13:52.763304,0 days 00:00:07.327128,dart,,2.0506132911973602,65,55,160,85,1.0,COMPLETE
330,330,0.10825675902796694,2020-09-03 16:13:52.771727,2020-09-03 16:13:57.671578,0 days 00:00:04.899851,dart,,3.625330375103856,61,55,140,90,1.0,COMPLETE
331,331,0.04287389205899435,2020-09-03 16:13:57.682203,2020-09-03 16:14:07.467911,0 days 00:00:09.785708,dart,,1.7292336460563626,69,50,170,90,1.0,COMPLETE
332,332,0.445743665007874,2020-09-03 16:14:07.476325,2020-09-03 16:14:36.838961,0 days 00:00:29.362636,dart,,0.13851007271628932,79,55,150,90,1.0,COMPLETE
333,333,0.05203996382736037,2020-09-03 16:14:36.843738,2020-09-03 16:14:41.813770,0 days 00:00:04.970032,dart,,6.159613633918677,79,45,150,85,1.0,COMPLETE
334,334,0.441611235963594,2020-09-03 16:14:41.824049,2020-09-03 16:15:23.147255,0 days 00:00:41.323206,dart,,0.16076036512319958,81,55,180,90,1.0,COMPLETE
335,335,0.08462235954890612,2020-09-03 16:15:23.155131,2020-09-03 16:15:28.388466,0 days 00:00:05.233335,dart,,3.675078104685477,82,55,160,85,1.0,COMPLETE
336,336,0.11346264758119351,2020-09-03 16:15:28.392798,2020-09-03 16:15:36.677991,0 days 00:00:08.285193,dart,,1.9027849485771873,84,55,170,90,1.0,COMPLETE
337,337,0.45288058015782323,2020-09-03 16:15:36.684257,2020-09-03 16:16:04.876943,0 days 00:00:28.192686,dart,,0.1386374459537592,81,50,150,90,1.0,COMPLETE
338,338,0.4350606554488324,2020-09-03 16:16:04.889632,2020-09-03 16:16:50.187141,0 days 00:00:45.297509,dart,,0.181360505910445,83,50,190,90,1.0,COMPLETE
339,339,0.06419269188742328,2020-09-03 16:16:50.199821,2020-09-03 16:16:54.801312,0 days 00:00:04.601491,dart,,42.479938323744804,81,55,180,85,1.0,COMPLETE
340,340,0.06867156561264862,2020-09-03 16:16:54.806231,2020-09-03 16:16:59.866642,0 days 00:00:05.060411,dart,,3.4671359336592382,78,50,150,90,1.0,COMPLETE
341,341,0.44804820714044374,2020-09-03 16:16:59.873362,2020-09-03 16:17:32.144904,0 days 00:00:32.271542,dart,,0.14592724801584328,79,45,160,90,1.0,COMPLETE
342,342,0.4369117151033623,2020-09-03 16:17:32.151390,2020-09-03 16:18:00.503812,0 days 00:00:28.352422,dart,,0.10445354543648439,80,40,160,85,1.0,COMPLETE
343,343,0.07329320114302931,2020-09-03 16:18:00.511288,2020-09-03 16:18:07.826928,0 days 00:00:07.315640,dart,,2.2073396052706213,80,45,170,85,1.0,COMPLETE
344,344,0.09982471063698921,2020-09-03 16:18:07.832399,2020-09-03 16:18:13.291149,0 days 00:00:05.458750,dart,,5.1671688043497594,82,40,160,90,1.0,COMPLETE
345,345,0.06402402565137852,2020-09-03 16:18:13.306099,2020-09-03 16:18:21.639328,0 days 00:00:08.333229,dart,,1.9794155390131016,85,40,160,60,1.0,COMPLETE
346,346,0.1006213279798025,2020-09-03 16:18:21.643785,2020-09-03 16:18:26.272057,0 days 00:00:04.628272,dart,,8.93223993716977,80,45,150,85,1.0,COMPLETE
347,347,0.07261089449466931,2020-09-03 16:18:26.281733,2020-09-03 16:18:31.797534,0 days 00:00:05.515801,dart,,4.029356175890306,79,45,170,90,1.0,COMPLETE
348,348,0.4314967935327439,2020-09-03 16:18:31.800994,2020-09-03 16:19:04.117719,0 days 00:00:32.316725,dart,,0.15419224382468236,82,35,160,90,1.0,COMPLETE
349,349,0.39596100114367994,2020-09-03 16:19:04.125252,2020-09-03 16:19:17.998450,0 days 00:00:13.873198,goss,,0.10894431079501153,78,55,210,90,1.0,COMPLETE
350,350,0.07414189254887098,2020-09-03 16:19:18.009634,2020-09-03 16:19:23.869034,0 days 00:00:05.859400,dart,,2.214211760687732,84,40,140,85,1.0,COMPLETE
351,351,0.06883493810614003,2020-09-03 16:19:23.873605,2020-09-03 16:19:28.391127,0 days 00:00:04.517522,dart,,35.82735396747043,80,50,180,90,1.0,COMPLETE
352,352,0.08438819652883586,2020-09-03 16:19:28.404095,2020-09-03 16:19:32.857943,0 days 00:00:04.453848,dart,,5.726396129437417,77,60,150,90,1.0,COMPLETE
353,353,0.4251484012944459,2020-09-03 16:19:32.864710,2020-09-03 16:19:51.552218,0 days 00:00:18.687508,dart,,0.131328966805923,77,50,140,55,0.9500000000000001,COMPLETE
354,354,0.08150024289166201,2020-09-03 16:19:51.556063,2020-09-03 16:19:56.873877,0 days 00:00:05.317814,dart,,3.3288073497096504,87,55,160,90,1.0,COMPLETE
355,355,0.10496175628654694,2020-09-03 16:19:56.881905,2020-09-03 16:20:03.948447,0 days 00:00:07.066542,dart,,1.8823621201099996,81,60,150,85,0.9500000000000001,COMPLETE
356,356,0.43744010257180604,2020-09-03 16:20:03.954683,2020-09-03 16:20:45.398082,0 days 00:00:41.443399,dart,,0.17470871532811766,74,55,180,90,1.0,COMPLETE
357,357,0.09046950141513306,2020-09-03 16:20:45.402804,2020-09-03 16:20:54.520976,0 days 00:00:09.118172,dart,,1.884204433503542,73,50,200,90,1.0,COMPLETE
358,358,0.06834028192358871,2020-09-03 16:20:54.527280,2020-09-03 16:20:59.681618,0 days 00:00:05.154338,dart,,4.680864211304236,74,55,170,90,1.0,COMPLETE
359,359,0.0948565535355129,2020-09-03 16:20:59.687873,2020-09-03 16:21:04.639140,0 days 00:00:04.951267,dart,,7.15422517879088,72,55,190,90,1.0,COMPLETE
360,360,0.4429619661848959,2020-09-03 16:21:04.647888,2020-09-03 16:21:43.357262,0 days 00:00:38.709374,dart,,0.15257682388064867,75,45,180,85,1.0,COMPLETE
361,361,0.07348822369309702,2020-09-03 16:21:43.365360,2020-09-03 16:21:49.138383,0 days 00:00:05.773023,dart,,3.395573536698974,75,50,200,90,1.0,COMPLETE
362,362,0.11271864672447626,2020-09-03 16:21:49.145079,2020-09-03 16:21:54.194081,0 days 00:00:05.049002,dart,,25.120155113745778,73,55,180,85,1.0,COMPLETE
363,363,0.024997373613452657,2020-09-03 16:21:54.200450,2020-09-03 16:21:58.536739,0 days 00:00:04.336289,dart,,80.14305506362152,76,45,190,70,1.0,COMPLETE
364,364,0.45105155374479394,2020-09-03 16:21:58.542403,2020-09-03 16:22:37.209971,0 days 00:00:38.667568,dart,,0.11464615065817574,71,45,180,90,0.9500000000000001,COMPLETE
365,365,0.05705838684325015,2020-09-03 16:22:37.219397,2020-09-03 16:22:41.625471,0 days 00:00:04.406074,dart,,92.97780780771589,70,45,140,90,0.9500000000000001,COMPLETE
366,366,0.443945169844114,2020-09-03 16:22:41.629608,2020-09-03 16:23:18.354018,0 days 00:00:36.724410,dart,,0.14768761857713714,71,45,170,85,0.9500000000000001,COMPLETE
367,367,0.07940274687083371,2020-09-03 16:23:18.357498,2020-09-03 16:23:25.354694,0 days 00:00:06.997196,dart,,2.1421233881214925,71,45,170,80,0.9500000000000001,COMPLETE
368,368,0.10291573353479644,2020-09-03 16:23:25.365279,2020-09-03 16:23:32.432717,0 days 00:00:07.067438,dart,,2.1160835894100427,71,45,190,80,0.9500000000000001,COMPLETE
369,369,0.07919970238890985,2020-09-03 16:23:32.437084,2020-09-03 16:23:37.386505,0 days 00:00:04.949421,dart,,4.825719031472893,68,45,180,85,0.9500000000000001,COMPLETE
370,370,0.45082319753829936,2020-09-03 16:23:37.394655,2020-09-03 16:24:08.044670,0 days 00:00:30.650015,dart,,0.1294932632939488,72,45,170,75,0.9500000000000001,COMPLETE
371,371,0.05486361765636718,2020-09-03 16:24:08.053658,2020-09-03 16:24:16.168344,0 days 00:00:08.114686,dart,,1.9737643775152114,73,45,170,85,0.9500000000000001,COMPLETE
372,372,0.438417645552998,2020-09-03 16:24:16.178211,2020-09-03 16:24:53.914020,0 days 00:00:37.735809,dart,,0.2350100088973366,72,40,180,80,0.9500000000000001,COMPLETE
373,373,0.43976930659590197,2020-09-03 16:24:53.919170,2020-09-03 16:25:22.972562,0 days 00:00:29.053392,dart,,0.15808715377611723,70,40,160,85,0.9500000000000001,COMPLETE
374,374,0.05972851513068532,2020-09-03 16:25:22.980792,2020-09-03 16:25:27.895169,0 days 00:00:04.914377,dart,,3.7313653601051664,69,40,160,85,0.9500000000000001,COMPLETE
375,375,0.1334330489371557,2020-09-03 16:25:27.899241,2020-09-03 16:25:36.411138,0 days 00:00:08.511897,goss,,6.809703007588998,70,45,170,80,0.9500000000000001,COMPLETE
376,376,0.4417497498136841,2020-09-03 16:25:36.417282,2020-09-03 16:26:00.976819,0 days 00:00:24.559537,dart,,0.10349454587783516,73,45,150,85,0.9500000000000001,COMPLETE
377,377,0.059273542126665024,2020-09-03 16:26:00.980415,2020-09-03 16:26:07.602822,0 days 00:00:06.622407,dart,,2.1575157166071124,74,45,160,75,0.9500000000000001,COMPLETE
378,378,0.04839132583613535,2020-09-03 16:26:07.606416,2020-09-03 16:26:12.728910,0 days 00:00:05.122494,dart,,3.56662053079308,75,40,180,85,0.9500000000000001,COMPLETE
379,379,0.4309359088945429,2020-09-03 16:26:12.736088,2020-09-03 16:26:38.336052,0 days 00:00:25.599964,dart,,0.22406454640179224,72,45,150,75,0.9500000000000001,COMPLETE
380,380,0.4319990608206952,2020-09-03 16:26:38.339973,2020-09-03 16:27:05.463462,0 days 00:00:27.123489,dart,,0.10853469876216568,72,40,170,65,0.9,COMPLETE
381,381,0.10506574206480335,2020-09-03 16:27:05.473002,2020-09-03 16:27:10.256159,0 days 00:00:04.783157,dart,,5.327061337693569,76,45,160,80,0.9500000000000001,COMPLETE
382,382,0.050840461406032614,2020-09-03 16:27:10.263044,2020-09-03 16:27:21.155740,0 days 00:00:10.892696,dart,,1.5345326198508304,70,40,150,85,0.9500000000000001,COMPLETE
383,383,0.07089579480329133,2020-09-03 16:27:21.159286,2020-09-03 16:27:26.643919,0 days 00:00:05.484633,dart,,3.3553984484682697,68,50,200,85,0.9,COMPLETE
384,384,0.09865088210775916,2020-09-03 16:27:26.652375,2020-09-03 16:27:36.934159,0 days 00:00:10.281784,dart,,1.863953238908115,73,35,210,85,0.9500000000000001,COMPLETE
385,385,0.08005745590340478,2020-09-03 16:27:36.938003,2020-09-03 16:27:41.211462,0 days 00:00:04.273459,dart,,54.56275989855188,75,45,180,85,0.9500000000000001,COMPLETE
386,386,0.02994335595106249,2020-09-03 16:27:41.219079,2020-09-03 16:27:50.236792,0 days 00:00:09.017713,dart,,1.852057605438259,71,50,170,85,1.0,COMPLETE
387,387,0.4391811022280204,2020-09-03 16:27:50.241597,2020-09-03 16:28:17.140608,0 days 00:00:26.899011,dart,,0.2743401216162438,69,45,150,85,0.9500000000000001,COMPLETE
388,388,0.44226683411513645,2020-09-03 16:28:17.147919,2020-09-03 16:28:54.600470,0 days 00:00:37.452551,dart,,0.129770997780967,73,45,190,80,0.9,COMPLETE
389,389,0.06964247324497592,2020-09-03 16:28:54.605876,2020-09-03 16:28:59.646014,0 days 00:00:05.040138,dart,,4.528119146207628,76,45,180,80,0.85,COMPLETE
390,390,0.09609732389234103,2020-09-03 16:28:59.653357,2020-09-03 16:29:03.924122,0 days 00:00:04.270765,dart,,3.423169612272497,72,50,130,75,0.9,COMPLETE
391,391,0.04876890064686064,2020-09-03 16:29:03.931706,2020-09-03 16:29:07.962693,0 days 00:00:04.030987,dart,,30.290325550424807,75,45,140,90,0.9,COMPLETE
392,392,0.07615002048075073,2020-09-03 16:29:07.977264,2020-09-03 16:29:14.804540,0 days 00:00:06.827276,dart,,2.085769256049766,78,50,190,90,0.85,COMPLETE
393,393,0.07491059613841397,2020-09-03 16:29:14.816003,2020-09-03 16:29:19.726814,0 days 00:00:04.910811,dart,,6.936107528282705,72,45,190,80,0.9,COMPLETE
394,394,0.44420801510798613,2020-09-03 16:29:19.737244,2020-09-03 16:29:49.751179,0 days 00:00:30.013935,dart,,0.11510876655986448,67,45,170,80,0.9,COMPLETE
395,395,0.43673278683415634,2020-09-03 16:29:49.755946,2020-09-03 16:30:22.244839,0 days 00:00:32.488893,dart,,0.11633322118431479,67,45,170,80,1.0,COMPLETE
396,396,0.441222303280919,2020-09-03 16:30:22.255363,2020-09-03 16:30:54.828067,0 days 00:00:32.572704,dart,,0.10202133515445501,74,50,180,75,0.9,COMPLETE
397,397,0.44012226326780174,2020-09-03 16:30:54.834751,2020-09-03 16:31:34.974247,0 days 00:00:40.139496,dart,,0.14970552109400956,83,50,200,75,0.85,COMPLETE
398,398,0.45266740112075354,2020-09-03 16:31:34.978374,2020-09-03 16:32:21.650278,0 days 00:00:46.671904,dart,,0.12128653584832988,74,45,210,80,0.9,COMPLETE
399,399,0.059147260156376,2020-09-03 16:32:21.654091,2020-09-03 16:32:26.703410,0 days 00:00:05.049319,dart,,5.131767875867208,77,45,190,70,0.9,COMPLETE
400,400,0.44891251091613754,2020-09-03 16:32:26.708179,2020-09-03 16:33:13.913023,0 days 00:00:47.204844,dart,,0.13579349892795015,74,45,210,80,0.9,COMPLETE
401,401,0.10080474572561579,2020-09-03 16:33:13.918195,2020-09-03 16:33:19.728312,0 days 00:00:05.810117,dart,,3.208247858584259,76,45,210,80,0.9,COMPLETE
402,402,0.4357890008471407,2020-09-03 16:33:19.732298,2020-09-03 16:34:06.193050,0 days 00:00:46.460752,dart,,0.14129466703987767,78,45,210,80,0.85,COMPLETE
403,403,0.07099335667508395,2020-09-03 16:34:06.197156,2020-09-03 16:34:14.138479,0 days 00:00:07.941323,dart,,2.1718529735289835,73,40,220,80,0.9,COMPLETE
404,404,0.44804096689085443,2020-09-03 16:34:14.148118,2020-09-03 16:35:19.921753,0 days 00:01:05.773635,dart,,0.13140627138466437,74,45,250,80,0.9,COMPLETE
405,405,0.08047119576044084,2020-09-03 16:35:19.929682,2020-09-03 16:35:24.916006,0 days 00:00:04.986324,dart,,8.65030723583263,79,45,200,80,0.9,COMPLETE
406,406,0.07477153914790605,2020-09-03 16:35:24.923147,2020-09-03 16:35:31.557498,0 days 00:00:06.634351,dart,,3.7228934679579684,74,40,230,80,0.85,COMPLETE
407,407,0.45084321592409066,2020-09-03 16:35:31.563848,2020-09-03 16:36:22.306823,0 days 00:00:50.742975,dart,,0.11232475053530314,76,45,230,75,0.9,COMPLETE
408,408,0.05682705058890242,2020-09-03 16:36:22.310695,2020-09-03 16:36:33.092681,0 days 00:00:10.781986,dart,,2.0055400212828633,75,45,260,80,0.9,COMPLETE
409,409,0.1444068177788504,2020-09-03 16:36:33.098752,2020-09-03 16:36:43.220777,0 days 00:00:10.122025,goss,,5.263403328991174,77,45,220,75,0.85,COMPLETE
410,410,0.11900786737685572,2020-09-03 16:36:43.231629,2020-09-03 16:36:53.807224,0 days 00:00:10.575595,dart,,1.9325804870153203,74,40,220,75,0.9,COMPLETE
411,411,0.0867914677435306,2020-09-03 16:36:53.818076,2020-09-03 16:37:03.200332,0 days 00:00:09.382256,dart,,1.950794273928323,68,45,240,75,0.9,COMPLETE
412,412,0.443707257447694,2020-09-03 16:37:03.207237,2020-09-03 16:37:54.059570,0 days 00:00:50.852333,dart,,0.11485349324164401,76,45,240,80,0.9,COMPLETE
413,413,0.0862106353511868,2020-09-03 16:37:54.069158,2020-09-03 16:37:58.799765,0 days 00:00:04.730607,dart,,3.733289614380957,76,40,240,80,0.85,COMPLETE
414,414,0.07040455571402551,2020-09-03 16:37:58.810663,2020-09-03 16:38:08.531235,0 days 00:00:09.720572,dart,,1.7781452915223237,79,50,250,75,0.9,COMPLETE
415,415,0.44081078402220236,2020-09-03 16:38:08.536323,2020-09-03 16:38:50.457289,0 days 00:00:41.920966,dart,,0.2104909913675444,77,45,230,70,0.85,COMPLETE
416,416,0.10497609020989587,2020-09-03 16:38:50.461508,2020-09-03 16:38:55.670234,0 days 00:00:05.208726,dart,,4.740751058807524,66,45,250,80,0.9,COMPLETE
417,417,0.07610262784551028,2020-09-03 16:38:55.673875,2020-09-03 16:39:00.412562,0 days 00:00:04.738687,dart,,6.538949491129782,75,50,250,80,0.9,COMPLETE
418,418,0.05641637669268573,2020-09-03 16:39:00.416877,2020-09-03 16:39:08.792623,0 days 00:00:08.375746,dart,,1.8938274071491665,70,45,230,75,0.9,COMPLETE
419,419,0.07831913178076508,2020-09-03 16:39:08.797340,2020-09-03 16:39:13.594659,0 days 00:00:04.797319,dart,,3.9721732626215,78,50,230,80,0.85,COMPLETE
420,420,0.43666008047937155,2020-09-03 16:39:13.607818,2020-09-03 16:39:46.472713,0 days 00:00:32.864895,dart,,0.11000400982920369,74,45,200,80,0.9,COMPLETE
421,421,0.08171347042463731,2020-09-03 16:39:46.480727,2020-09-03 16:39:56.289665,0 days 00:00:09.808938,dart,,1.871888587392354,69,40,270,75,0.9,COMPLETE
422,422,0.429207271336283,2020-09-03 16:39:56.294999,2020-09-03 16:41:01.968792,0 days 00:01:05.673793,dart,,0.18038992695666836,76,50,260,80,0.85,COMPLETE
423,423,0.09038819957492791,2020-09-03 16:41:01.975810,2020-09-03 16:41:06.052901,0 days 00:00:04.077091,dart,,16.684731074662544,63,45,200,75,0.9,COMPLETE
424,424,0.07832445302243687,2020-09-03 16:41:06.056874,2020-09-03 16:41:10.609786,0 days 00:00:04.552912,dart,,3.395077625115357,66,40,190,80,0.9,COMPLETE
425,425,0.0721389868941111,2020-09-03 16:41:10.614442,2020-09-03 16:41:17.749516,0 days 00:00:07.135074,dart,,2.097479596836523,73,45,220,80,0.9,COMPLETE
426,426,0.06788276638823329,2020-09-03 16:41:17.755759,2020-09-03 16:41:22.168288,0 days 00:00:04.412529,dart,,6.200669796900581,80,50,210,70,0.85,COMPLETE
427,427,0.44388212889956813,2020-09-03 16:41:22.172061,2020-09-03 16:42:10.533447,0 days 00:00:48.361386,dart,,0.1345145527321336,70,45,240,75,0.9,COMPLETE
428,428,0.43563356934757785,2020-09-03 16:42:10.537828,2020-09-03 16:42:59.561593,0 days 00:00:49.023765,dart,,0.2413148243909381,72,45,240,75,0.9,COMPLETE
429,429,0.08077609111617304,2020-09-03 16:42:59.565651,2020-09-03 16:43:04.439129,0 days 00:00:04.873478,dart,,3.622742692833807,70,40,240,75,0.9,COMPLETE
430,430,0.44248988801825356,2020-09-03 16:43:04.445814,2020-09-03 16:43:56.136897,0 days 00:00:51.691083,dart,,0.2023941695177955,74,45,250,70,0.9,COMPLETE
431,431,0.43451508606404676,2020-09-03 16:43:56.142402,2020-09-03 16:44:57.004325,0 days 00:01:00.861923,dart,,0.13765997522831136,76,45,270,75,0.85,COMPLETE
432,432,0.09159702931559206,2020-09-03 16:44:57.012939,2020-09-03 16:45:04.014550,0 days 00:00:07.001611,dart,,2.052755182827266,74,45,240,75,0.9,COMPLETE
433,433,0.03430235134289676,2020-09-03 16:45:04.019169,2020-09-03 16:45:08.697866,0 days 00:00:04.678697,dart,,5.143098390897016,71,40,250,70,0.9,COMPLETE
434,434,0.4264147642529396,2020-09-03 16:45:08.702158,2020-09-03 16:46:05.634178,0 days 00:00:56.932020,dart,,0.25178208012993347,78,45,260,70,0.9,COMPLETE
435,435,0.0867561704488548,2020-09-03 16:46:05.638705,2020-09-03 16:46:11.001689,0 days 00:00:05.362984,dart,,3.288539124870195,74,50,230,80,0.85,COMPLETE
436,436,0.07195506298326344,2020-09-03 16:46:11.005168,2020-09-03 16:46:17.838858,0 days 00:00:06.833690,dart,,2.1268851450144752,76,45,250,70,0.9,COMPLETE
437,437,0.10384598461361591,2020-09-03 16:46:17.843637,2020-09-03 16:46:22.090072,0 days 00:00:04.246435,dart,,9.933751612103451,72,40,230,75,0.9,COMPLETE
438,438,0.11979909427267688,2020-09-03 16:46:22.094723,2020-09-03 16:46:26.924944,0 days 00:00:04.830221,dart,,19.29608450010036,69,45,280,80,0.85,COMPLETE
439,439,0.12212277063616535,2020-09-03 16:46:26.929440,2020-09-03 16:46:37.321979,0 days 00:00:10.392539,dart,,1.8443742482503238,79,45,260,80,0.9,COMPLETE
440,440,0.44167604474176514,2020-09-03 16:46:37.326486,2020-09-03 16:47:18.979584,0 days 00:00:41.653098,dart,,0.1581110893875947,73,50,220,75,0.9,COMPLETE
441,441,0.43465568911710395,2020-09-03 16:47:18.985956,2020-09-03 16:48:05.152724,0 days 00:00:46.166768,dart,,0.15209302681482667,71,45,240,80,0.8,COMPLETE
442,442,0.10148755356475539,2020-09-03 16:48:05.156481,2020-09-03 16:48:09.501500,0 days 00:00:04.345019,dart,,7.431639628325577,75,40,210,75,0.9,COMPLETE
