age,max_play_time,max_players,min_play_time,min_players,url,weight
"minage"":""8","maxplaytime"":""30","maxplayers"":""6","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/130763/storage-wars-game/credits,"""averageweight"":1.25"
"minage"":""4","maxplaytime"":""15","maxplayers"":""8","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/486/barnyard-buddies/credits,"""averageweight"":1.0333333333333334"
"minage"":""6","maxplaytime"":""0","maxplayers"":""4","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/183340/der-schatz-der-13-inseln/credits,"""averageweight"":1.75"
"minage"":""10","maxplaytime"":""30","maxplayers"":""8","minplaytime"":""30","minplayers"":""4",https://boardgamegeek.com/boardgame/65554/sounds-plan/credits,
"minage"":""12","maxplaytime"":""45","maxplayers"":""5","minplaytime"":""30","minplayers"":""3",https://boardgamegeek.com/boardgame/258160/profiteers/credits,
"minage"":""12","maxplaytime"":""240","maxplayers"":""2","minplaytime"":""240","minplayers"":""2",https://boardgamegeek.com/boardgame/9259/combined-arms-command-decision-series-game/credits,
"minage"":""12","maxplaytime"":""120","maxplayers"":""2","minplaytime"":""120","minplayers"":""2",https://boardgamegeek.com/boardgame/13919/shiloh-battle-tennessee-6-7-april-1862/credits,"""averageweight"":2.4444444444444446"
"minage"":""13","maxplaytime"":""120","maxplayers"":""4","minplaytime"":""45","minplayers"":""2",https://boardgamegeek.com/boardgame/288664/straszydla/credits,"""averageweight"":3.6666666666666665"
"minage"":""8","maxplaytime"":""45","maxplayers"":""4","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/186265/minecraft-card-game/credits,"""averageweight"":1.2272727272727273"
"minage"":""8","maxplaytime"":""15","maxplayers"":""8","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/290028/codenames-simpsons/credits,
"minage"":""8","maxplaytime"":""20","maxplayers"":""2","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/5162/chinese-chess/credits,"""averageweight"":2.75"
"minage"":""0","maxplaytime"":""45","maxplayers"":""8","minplaytime"":""45","minplayers"":""2",https://boardgamegeek.com/boardgame/34305/legends-high-seas/credits,
"minage"":""12","maxplaytime"":""360","maxplayers"":""2","minplaytime"":""360","minplayers"":""2",https://boardgamegeek.com/boardgame/5828/aachen/credits,"""averageweight"":3.5714285714285716"
"minage"":""12","maxplaytime"":""60","maxplayers"":""6","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/175824/labyrinx/credits,"""averageweight"":1.25"
